Site,Family,Genus,Species,ID,PW,LA,LMA,DepEnv,Common/Rare,Spec #,Notes 1,Notes 2,Notes 3,Notes 4,Margin,Lobation,Size Type,Primary Venation,Normalized Area,LOGAREA
DMNH 1200 Castle Rock,,,13,13,0.151924,35.911512,70.9,Floodplain,,Castle Rock DMNH loc 1200C CR13-1 Spec 26409_PREPPED.PSD,DMNH 1200 Castle Rock,13,63.84,,,,,,35.911512,1.555233691
DMNH 1200 Castle Rock,,,13,13,0.15614,12.225028,109.3,Floodplain,,Castle Rock DMNH loc 1200C CR13-2 Spec 26346_PREPPED.PSD,DMNH 1200 Castle Rock,13,63.84,,,,,,12.225028,1.087249862
DMNH 1200 Castle Rock,,,13,13,0.183029,59.281246,67.5,Floodplain,,Castle Rock DMNH loc 1200Z CR13-5 Spec 19186_PREPPED.PSD,DMNH 1200 Castle Rock,13,63.84,,,,,,59.281246,1.772917323
DMNH 1200 Castle Rock,,,13,13,0.187351,75.756789,62.6,Floodplain,,Castle Rock DMNH loc 1200Z CR13-7 Spec 26321_PREPPED.PSD,DMNH 1200 Castle Rock,13,63.84,,,,,,75.756789,1.879421559
DMNH 1200 Castle Rock,,,13,13,0.200188,76.87681,65.5,Floodplain,,Castle Rock DMNH loc 1200Z CR13-3 Spec 26328_PREPPED.psd,DMNH 1200 Castle Rock,13,63.84,,,,,,76.87681,1.885795354
DMNH 1200 Castle Rock,,,13,13,0.207305,90.67122,63.1,Floodplain,,Castle Rock DMNH loc 1200Z CR13-4 Spec 26327_PREPPED.PSD,DMNH 1200 Castle Rock,13,63.84,,,,,,90.67122,1.957469459
DMNH 2967 DMNH 2967,,,13,13,0.177684,38.675313,77.7,Floodplain,,CR DMNH loc 2967 DB13_PREPPED.PSD,DMNH 2967 DMNH 2967,13,63.84,,,,,,38.675313,1.587433837
DMNH 2969 Last Day,,,13,13,0.194753,84.643552,61.8,Floodplain,,Last Day DMNH loc 2969 DB13_PREPPED.PSD,DMNH 2969 Last Day,13,63.84,,,,,,84.643552,1.92759388
DMNH 2966 Missing Hill,,,13,13,0.058158,16.930461,45.4,Floodplain,,Missing Hill DMNH loc 2966 CR13-3 Spec 27670_PREPPED.psd,DMNH 2966 Missing Hill,13,63.84,,,,,,16.930461,1.228668784
DMNH 2966 Missing Hill,,,13,13,0.132697,56.569658,53.8,Floodplain,,Missing Hill DMNH loc 2966 CR13-4 Spec 27671_PREPPED.psd,DMNH 2966 Missing Hill,13,63.84,,,,,,56.569658,1.752583553
DMNH 2966 Missing Hill,,,13,13,0.16058,33.382605,76.1,Floodplain,,Missing Hill DMNH loc 2966 CR13-2_PREPPED.psd,DMNH 2966 Missing Hill,13,63.84,,,,,,33.382605,1.523520224
DMNH 2966 Missing Hill,,,13,13,0.183746,54.095806,70.1,Floodplain,,Missing Hill DMNH loc 2966 CR13-5 Spec 26799_PREPPED.psd,DMNH 2966 Missing Hill,13,63.84,,,,,,54.095806,1.733163596
DMNH 2733 Stairway to Heaven,,,13,13,0.115059,58.075598,47.7,Floodplain,,Stairway to Heaven DMNH loc 2733 CR13_PREPPED.psd,DMNH 2733 Stairway to Heaven,13,63.84,,,,,,58.075598,1.76399369
DMNH 2731 Two Tarps to the Wind,,,13,13,0.139599,89.835122,46.8,Floodplain,,Two Tarps to the Wind DMNH loc 2731 DB13_PREPPED.psd,DMNH 2731 Two Tarps to the Wind,13,63.84,,,,,,89.835122,1.953446162
DMNH 1204 Scotty's Palm,,,13,13,0.19349,52.726333,73.7,Channel,,DB013_loc_1204_SMNH_102_145_prepped.jpg,DMNH 1204 Scotty's Palm,13,65.9,,,,,,52.726333,1.722027568
DMNH 1200 Castle Rock,,,16,16,0.064914,18.980144,47.2,Floodplain,,Castle Rock DMNH loc 1200B CR16-2 Spec 26398_PREPPED.psd,DMNH 1200 Castle Rock,16,63.84,,,,,,18.980144,1.278299503
DMNH 1200 Castle Rock,,,16,16,0.103022,86.136465,37.7,Floodplain,,Castle Rock DMNH loc 1200B CR16-1 Spec 19189_PREPPED.PSD,DMNH 1200 Castle Rock,16,63.84,,,,,,86.136465,1.935187045
DMNH 1200 Castle Rock,,,16,16,0.123328,34.312327,61.5,Floodplain,,Castle Rock DMNH loc 1200D CR16-3 Spec 26421_PREPPED.psd,DMNH 1200 Castle Rock,16,63.84,,,,,,34.312327,1.535450172
DMNH 1200 Castle Rock,,,16,16,0.145507,76.098328,51.5,Floodplain,,Castle Rock DMNH loc 1200D CR16-1 Spec 26415_PREPPED.psd,DMNH 1200 Castle Rock,16,63.84,,,,,,76.098328,1.881375115
DMNH 1200 Castle Rock,,,16,16,0.155601,109.736003,47.1,Floodplain,,Castle Rock DMNH loc 1200D CR16-2 Spec 26414_PREPPED.psd,DMNH 1200 Castle Rock,16,63.84,,,,,,109.736003,2.040349138
DMNH 1200 Castle Rock,,,16,16,0.18093,81.963218,59.1,Floodplain,,Castle Rock DMNH loc 1200Z CR16-1 Spec 26443_PREPPED.PSD,DMNH 1200 Castle Rock,16,63.84,,,,,,81.963218,1.913619001
DMNH 2969 Last Day,,,16,16,0.134339,81.207866,47.3,Floodplain,,Last Day DMNH loc 2969 DB16_PREPPED.psd,DMNH 2969 Last Day,16,63.84,,,,,,81.207866,1.909598098
DMNH 2966 Missing Hill,,,16,16,0.171798,15.258464,108,Floodplain,,Missing Hill DMNH loc 2966 DB16-1_PREPPED.psd,DMNH 2966 Missing Hill,16,63.84,,,,,,15.258464,1.183510817
DMNH 2968 Oxidized Hill,,,16,16,0.165225,94.500983,52.2,Floodplain,,Oxidized Hill DMNH loc 2968 CR89_PREPPED.PSD,DMNH 2968 Oxidized Hill,16,63.84,,,,,,94.500983,1.975436326
DMNH 1200 Castle Rock,,,17,17,0.125943,86.148006,44,Floodplain,,Castle Rock DMNH loc 1200C CR17-1 Spec 19190_PREPPED.PSD,DMNH 1200 Castle Rock,17,63.84,,,,,,86.148006,1.93524523
DMNH 1200 Castle Rock,,,17,17,0.185199,81.520852,60.3,Floodplain,,Castle Rock DMNH loc 1200C CR17-2 Spec 26450_PREPPED_halfleaf.psd,DMNH 1200 Castle Rock,17,63.84,,,,,,81.520852,1.91126871
DMNH 2699 Watermelon,,,17,17,0.209722,83.156471,65.8,Floodplain,,Watermelon DMNH loc 2699 BE201 CR17_PREPPED.psd,DMNH 2699 Watermelon,17,63.84,,,,,,83.156471,1.91989605
DMNH 1200 Castle Rock,,,22,22,0.051503,41.285981,29.4,Floodplain,,Castle Rock DMNH loc 1200C CR22-1 Spec 26477_PREPPED.psd,DMNH 1200 Castle Rock,22,63.84,,,,,,41.285981,1.615802608
DMNH 2969 Last Day,,,23,23,0.118238,66.890218,46.2,Floodplain,,Last Day DMNH loc 2969 DB23_PREPPED.psd,DMNH 2969 Last Day,23,63.84,,,,,,66.890218,1.825362611
DMNH 2966 Missing Hill,,,23,23,0.105365,81.24564,39.2,Floodplain,,Missing Hill DMNH loc 2966 DB23-1 Spec 27649_PREPPED.psd,DMNH 2966 Missing Hill,23,63.84,,,,,,81.24564,1.909800064
DMNH 2689 Big Tree,,,24,24,0.113029,21.708621,68.6,Floodplain,,Big Tree DMNH loc 2689 CR24-1_PREPPED.psd,DMNH 2689 Big Tree,24,63.84,,,,,,21.708621,1.336632237
DMNH 1200 Castle Rock,,,24,24,0.140571,41.028357,63.5,Floodplain,,Castle Rock DMNH loc 1200D CR24-1 Spec 26489_PREPPED.psd,DMNH 1200 Castle Rock,24,63.84,,,,,,41.028357,1.613084126
DMNH 2699 Watermelon,,,24,24,0.176521,103.974737,53,Floodplain,,Watermelon DMNH loc 2699 BE201 CR24-1_PREPPED.psd,DMNH 2699 Watermelon,24,63.84,,,,,,103.974737,2.016927831
DMNH 2690 Toad Hole Cherries,,,25,25,0.164131,21.916472,90.8,Floodplain,,Toad Hole Cherries DMNH loc 2690 CR25-1_PREPPED.psd,DMNH 2690 Toad Hole Cherries,25,63.84,,,,,,21.916472,1.340770645
DMNH 1200 Castle Rock,,,29,29,0.046383,40.53546,27.3,Floodplain,,Castle Rock DMNH loc 1200B CR29 Spec 19776_PREPPED.PSD,DMNH 1200 Castle Rock,29,63.84,,,,,,40.53546,1.607835106
DMNH 1200 Castle Rock,,,29,29,0.131115,50.619608,55.6,Floodplain,,Castle Rock DMNH loc 1200D CR29-1 Spec 19818_PREPPED.psd,DMNH 1200 Castle Rock,29,63.84,,,,,,50.619608,1.704318778
DMNH 1200 Castle Rock,,,30,30,0.078118,7.754964,76.6,Floodplain,,Castle Rock DMNH loc 1200Z CR30-1 Spec 19830_PREPPED.psd,DMNH 1200 Castle Rock,30,63.84,,,,,,7.754964,0.889579786
DMNH 1200 Castle Rock,,,30,30,0.10174,8.247912,91.6,Floodplain,,Castle Rock DMNH loc 1200C DB30-1_PREPPED.psd,DMNH 1200 Castle Rock,30,63.84,,,,,,8.247912,0.916344019
DMNH 1200 Castle Rock,,,31,31,0.142347,44.766939,62,Floodplain,,Castle Rock DMNH loc 1200C CR31 Spec 19783_PREPPED.PSD,DMNH 1200 Castle Rock,31,63.84,,,,,,44.766939,1.6509574
DMNH 3618 Ian's Indoctrination,,,35,35,0.093493,9.852341,80.2,Overbank,,Ian's Indoctrination DMNH loc 3618 35-3_prepped.psd,DMNH 3618 Ian's Indoctrination,35,63.84,,,,,,9.852341,0.993539435
DMNH 3618 Ian's Indoctrination,,,35,35,0.135147,13.82043,93.4,Overbank,,Ian's Indoctrination DMNH loc 3618 35-3 is black and 16-7_prepped.psd,DMNH 3618 Ian's Indoctrination,35,63.84,,,,,,13.82043,1.140521556
DMNH 3613 Out of the Blue,,,35,35,0.108586,22.733845,65.3,Overbank,,Out of the Blue DMNH loc 3613 35-3c_prepped.psd,DMNH 3613 Out of the Blue,35,63.84,,,,,,22.733845,1.356672895
DMNH 3613 Out of the Blue,,,35,35,0.125222,61.963067,49.7,Overbank,,Out of the Blue DMNH loc 3613 35-3b_prepped.psd,DMNH 3613 Out of the Blue,35,63.84,,,,,,61.963067,1.792132906
DMNH 3613 Out of the Blue,,,35,35,0.144918,18.390285,88.3,Overbank,,Out of the Blue DMNH loc 3613 35-3a Spec 34485_prepped.psd,DMNH 3613 Out of the Blue,35,63.84,,,,,,18.390285,1.26458846
DMNH 1200 Castle Rock,,,35,35,0.143254,42.311694,63.7,Floodplain,,Castle Rock DMNH loc 1200D CR35-1_PREPPED.psd,DMNH 1200 Castle Rock,35,63.84,,,,,,42.311694,1.626460413
DMNH 1200 Castle Rock,,,35,35,0.15,47.841302,62.9,Floodplain,,Castle Rock DMNH loc 1200A CR35-1 Spec 22452_PREPPED.psd,DMNH 1200 Castle Rock,35,63.84,,,,,,47.841302,1.67980299
DMNH 1200 Castle Rock,,,35,35,0.156731,29.131731,78.7,Floodplain,,Castle Rock DMNH loc 1200Z CR35-1_PREPPED.psd,DMNH 1200 Castle Rock,35,63.84,,,,,,29.131731,1.464366291
DMNH 1200 Castle Rock,,,35,35,0.156781,53.032047,62.6,Floodplain,,Castle Rock DMNH loc 1200B CR35-1_PREPPED.psd,DMNH 1200 Castle Rock,35,63.84,,,,,,53.032047,1.724538391
DMNH 1200 Castle Rock,,,36,36,0.245856,62.952239,82.7,Floodplain,,Castle Rock DMNH loc 1200C CR36 Spec 19790_PREPPED.PSD,DMNH 1200 Castle Rock,36,63.84,,,,,,62.952239,1.799011181
DMNH 1200 Castle Rock,,,37,37,0.093695,45.681754,44.7,Floodplain,,Castle Rock DMNH loc 1200A CR37 Spec 19787_PREPPED.PSD,DMNH 1200 Castle Rock,37,63.84,,,,,,45.681754,1.659742771
DMNH 2690 Toad Hole Cherries,,,39,39,0.127443,70.07974,48,Floodplain,,Toad Hole Cherries DMNH loc 2690 CR39 Spec 25954_PREPPED.psd,DMNH 2690 Toad Hole Cherries,39,63.84,,,,,,70.07974,1.845592482
DMNH 1200 Castle Rock,,,42,42,0.161839,78.521891,55.2,Floodplain,,Castle Rock DMNH loc 1200D CR42-1_PREPPED.psd,DMNH 1200 Castle Rock,42,63.84,,,,,,78.521891,1.89499075
DMNH 1200 Castle Rock,,,42,42,0.169122,36.727509,76.3,Floodplain,,Castle Rock DMNH loc 1200A CR42-1 Spec 26655_PREPPED.PSD,DMNH 1200 Castle Rock,42,63.84,,,,,,36.727509,1.564991474
DMNH 1200 Castle Rock,,,42,42,0.2038,48.171304,79.3,Floodplain,,Castle Rock DMNH loc 1200C CR42-2 Spec 26656_PREPPED.psd,DMNH 1200 Castle Rock,42,63.84,,,,,,48.171304,1.682788403
DMNH 1200 Castle Rock,,,42,42,0.253799,61.464609,85.5,Floodplain,,Castle Rock DMNH loc 1200C CR42-1 Spec 19788_PREPPED.PSD,DMNH 1200 Castle Rock,42,63.84,,,,,,61.464609,1.788625123
DMNH 2731 Two Tarps to the Wind,,,42,42,0.102458,19.54688,66.2,Floodplain,,Two Tarps to the Wind DMNH loc 2731 CR42-1_PREPPED_polygonalvsautoselecttest.psd,DMNH 2731 Two Tarps to the Wind,42,63.84,,,,,,19.54688,1.291077447
DMNH 3613 Out of the Blue,,,43,43,0.098383,15.729855,69.7,Overbank,,Out of the Blue DMNH loc 3613 24-1_prepped.psd,DMNH 3613 Out of the Blue,43,63.84,,,,,,15.729855,1.196724719
DMNH 1200 Castle Rock,,,43,43,0.097007,74.866732,38,Floodplain,,Castle Rock DMNH loc 1200B CR43_PREPPED.psd,DMNH 1200 Castle Rock,43,63.84,,,,,,74.866732,1.874288876
DMNH 1200 Castle Rock,,,43,43,0.118467,62.440846,47.5,Floodplain,,Castle Rock DMNH loc 1200D CR43_PREPPED.PSD,DMNH 1200 Castle Rock,43,63.84,,,,,,62.440846,1.795468779
DMNH 1200 Castle Rock,,,43,43,0.149969,70.118782,54.4,Floodplain,,Castle Rock DMNH loc 1200C CR43-1 Spec 30445_PREPPED.PSD,DMNH 1200 Castle Rock,43,63.84,,,,,,70.118782,1.845834364
DMNH 1200 Castle Rock,,,43,43,0.173009,40.082869,75.1,Floodplain,,Castle Rock DMNH loc 1200A CR43-2 Spec 26660_PREPPED.psd,DMNH 1200 Castle Rock,43,63.84,,,,,,40.082869,1.602958799
DMNH 1200 Castle Rock,,,43,43,0.188781,33.854483,85.6,Floodplain,,Castle Rock DMNH loc 1200A CR43-3 Spec 26659_PREPPED.psd,DMNH 1200 Castle Rock,43,63.84,,,,,,33.854483,1.529616186
DMNH 1200 Castle Rock,,,43,43,0.198287,68.9516,67.7,Floodplain,,Castle Rock DMNH loc 1200A CR43-1 Spec 19789_PREPPED.PSD,DMNH 1200 Castle Rock,43,63.84,,,,,,68.9516,1.838544348
DMNH 1200 Castle Rock,,,43,43,0.241477,65.526973,80.3,Floodplain,,Castle Rock DMNH loc 1200C CR43-2 Spec 26661_PREPPED.psd,DMNH 1200 Castle Rock,43,63.84,,,,,,65.526973,1.816420106
DMNH 2969 Last Day,,,43,43,0.191746,42.45197,79.5,Floodplain,,Last Day DMNH loc 2969 DB43-2_PREPPED.PSD,DMNH 2969 Last Day,43,63.84,,,,,,42.45197,1.627897849
DMNH 2969 Last Day,,,43,43,0.246939,86.037485,73.6,Floodplain,,Last Day DMNH loc 2969 DB43-1_PREPPED.PSD,DMNH 2969 Last Day,43,63.84,,,,,,86.037485,1.934687707
DMNH 2723 Leos Dreamin,,,43,43,0.156616,82.413291,52.8,Floodplain,,Leos Dreamin DMNH loc 2723 DB43_PREPPED.PSD,DMNH 2723 Leos Dreamin,43,63.84,,,,,,82.413291,1.915997257
DMNH 2966 Missing Hill,,,43,43,0.166773,26.459656,85.6,Floodplain,,Missing Hill DMNH loc 2966 CR43 Spec 30441_PREPPED.psd,DMNH 2966 Missing Hill,43,63.84,,,,,,26.459656,1.422584194
DMNH 2698 National Geo,,,43,43,0.292929,77.528283,87.3,Floodplain,,National Geo DMNH loc 2698 DB43_PREPPED.PSD,DMNH 2698 National Geo,43,63.84,,,,,,77.528283,1.889460166
DMNH 2733 Stairway to Heaven,,,43,43,0.088009,59.962515,38.4,Floodplain,,Stairway to Heaven DMNH loc 2733 BE209 CR43_PREPPED.psd,DMNH 2733 Stairway to Heaven,43,63.84,,,,,,59.962515,1.77787984
DMNH 2733 Stairway to Heaven,,,43,43,0.20226,66.797187,69.6,Floodplain,,Stairway to Heaven DMNH loc 2733 CR43-2_PREPPED.psd,DMNH 2733 Stairway to Heaven,43,63.84,,,,,,66.797187,1.824758174
DMNH 2733 Stairway to Heaven,,,43,43,0.210266,74.67229,68.7,Floodplain,,Stairway to Heaven DMNH loc 2733 BE209 Unid_PREPPED.psd,DMNH 2733 Stairway to Heaven,43,63.84,,,,,,74.67229,1.87315947
DMNH 2733 Stairway to Heaven,,,43,43,0.212165,42.905099,85.5,Floodplain,,Stairway to Heaven DMNH loc 2733 CR43-3_PREPPED.psd,DMNH 2733 Stairway to Heaven,43,63.84,,,,,,42.905099,1.632508908
DMNH 2733 Stairway to Heaven,,,43,43,0.291162,60.33877,95.6,Floodplain,,Stairway to Heaven DMNH loc 2733 CR43-1_PREPPED.psd,DMNH 2733 Stairway to Heaven,43,63.84,,,,,,60.33877,1.780596453
DMNH 2699 Watermelon,,,43,43,0.110289,32.596807,57.6,Floodplain,,Leos Dreamin DMNH loc 2699 CR43_PREPPED_halfarea.PSD,DMNH 2699 Watermelon,43,63.84,,,,,,32.596807,1.513175061
DMNH 2699 Watermelon,,,43,43,0.249148,62.362445,83.8,Floodplain,,Watermelon DMNH loc 2699 CR43_PREPPED.psd,DMNH 2699 Watermelon,43,63.84,,,,,,62.362445,1.794923134
DMNH 2748 Whenever Show,,,43,43,0.080779,31.065207,46.3,Floodplain,,Whenever Show DMNH loc 2748 BE loc 211 CR43-2_PREPPED.psd,DMNH 2748 Whenever Show,43,63.84,,,,,,31.065207,1.492274252
DMNH 2748 Whenever Show,,,43,43,0.137737,35.895631,65.8,Floodplain,,Whenever Show DMNH loc 2748 BE loc 211 CR43-1_PREPPED.psd,DMNH 2748 Whenever Show,43,63.84,,,,,,35.895631,1.555041592
DMNH 1204 Scotty's Palm,,,46,46,0.084509,6.068277,89.3,Channel,,DB046_loc_1204_SMNH_102_40_prepped_halfarea.jpg,DMNH 1204 Scotty's Palm,46,65.9,,,,,,6.068277,0.783065397
DMNH 1200 Castle Rock,,,51,51,0.127808,97.971944,42.3,Floodplain,,Castle Rock DMNH loc 1200C CR51 Spec 19800_PREPPED_poor.psd,DMNH 1200 Castle Rock,51,63.84,,,,,,97.971944,1.991101726
DMNH 1200 Castle Rock,,,52,52,0.12766,83.160933,45,Floodplain,,Castle Rock DMNH loc 1200B CR52 Spec 19793_PREPPED.PSD,DMNH 1200 Castle Rock,52,63.84,,,,,,83.160933,1.919919353
DMNH 3620 Plum Creek Parkway S,,,53,53,0.123504,49.17834,53.7,Overbank,,Plum Creek Parkway S DMNH loc 3620 19-1B_PREPPED.psd,DMNH 3620 Plum Creek Parkway S,53,63.84,,,,,,49.17834,1.691773865
DMNH 1200 Castle Rock,,,54,54,0.081496,42.806163,41.2,Floodplain,,Castle Rock DMNH loc 1200Z CR54 Spec 19801_PREPPED_halfarea.PSD,DMNH 1200 Castle Rock,54,63.84,,,,,,42.806163,1.631506301
DMNH 1200 Castle Rock,,,54,54,0.135595,56.872842,54.5,Floodplain,,Castle Rock DMNH loc 1200B CR54_PREPPED.PSD,DMNH 1200 Castle Rock,54,63.84,,,,,,56.872842,1.754904931
DMNH 2966 Missing Hill,,,54,54,0.112774,27.624268,62.4,Floodplain,,Missing hill DMNH loc 2966 DB54-2_PREPPED.PSD,DMNH 2966 Missing Hill,54,63.84,,,,,,27.624268,1.441290779
DMNH 2966 Missing Hill,,,54,54,0.117273,27.486783,64.4,Floodplain,,Missing Hill DMNH loc 2966 DB54-1_PREPPED.PSD,DMNH 2966 Missing Hill,54,63.84,,,,,,27.486783,1.439123914
DMNH 2966 Missing Hill,,,54,54,0.231172,62.965628,78.8,Floodplain,,Missing Hill DMNH loc 2966 DB54-3_PREPPED.PSD,DMNH 2966 Missing Hill,54,63.84,,,,,,62.965628,1.799103539
DMNH 1200 Castle Rock,,,55,55,0.130158,23.278017,74.4,Floodplain,,Castle Rock DMNH loc 1200Z CR55 Spec 19807_PREPPED.PSD,DMNH 1200 Castle Rock,55,63.84,,,,,,23.278017,1.366945981
DMNH 1200 Castle Rock,,,58,58,0.15052,11.667372,108.2,Floodplain,,Castle Rock DMNH loc 1200C CR58-1 Spec 19803_PREPPED.PSD,DMNH 1200 Castle Rock,58,63.84,,,,,,11.667372,1.066973045
DMNH 1200 Castle Rock,,,58,58,0.156805,10.260811,117.2,Floodplain,,Castle Rock DMNH loc 1200C CR58-3_PREPPED.PSD,DMNH 1200 Castle Rock,58,63.84,,,,,,10.260811,1.011181688
DMNH 1200 Castle Rock,,,58,58,0.169639,22.359662,92.4,Floodplain,,Castle Rock DMNH loc 1200C CR58-2 Spec 27582_PREPPED.PSD,DMNH 1200 Castle Rock,58,63.84,,,,,,22.359662,1.349465234
DMNH 2966 Missing Hill,,,58,58,0.072332,16.634636,54,Floodplain,,Missing Hill DMNH loc 2966 DB58_PREPPED.psd,DMNH 2966 Missing Hill,58,63.84,,,,,,16.634636,1.221013302
DMNH 2731 Two Tarps to the Wind,,,58,58,0.108303,21.605247,66.5,Floodplain,,Two Tarps to the Wind DMNH loc 2731 CR58-1_PREPPED.psd,DMNH 2731 Two Tarps to the Wind,58,63.84,,,,,,21.605247,1.334559236
DMNH 2731 Two Tarps to the Wind,,,58,58,0.165335,17.280159,100,Floodplain,,Two Tarps to the Wind DMNH loc 2731 CR58-2_PREPPED.psd,DMNH 2731 Two Tarps to the Wind,58,63.84,,,,,,17.280159,1.237547734
DMNH 1200 Castle Rock,,,59,59,0.139819,48.086054,59.5,Floodplain,,Castle Rock DMNH loc 1200B CR88 Spec 19838_PREPPED.PSD,DMNH 1200 Castle Rock,59,63.84,,,,,,48.086054,1.68201914
DMNH 1200 Castle Rock,,,64,64,0.153448,42.308811,67.1,Floodplain,,Castle Rock DMNH loc 1200C CR64 Spec 19822_PREPPED.PSD,DMNH 1200 Castle Rock,64,63.84,,,,,,42.308811,1.626430821
DMNH 1200 Castle Rock,,,65,65,0.111532,22.277945,67.2,Floodplain,,Castle Rock DMNH loc 1200Z CR65 Spec 19809_PREPPED.PSD,DMNH 1200 Castle Rock,65,63.84,,,,,,22.277945,1.347875127
DMNH 2733 Stairway to Heaven,,,66,66,0.123174,20.676904,74.6,Floodplain,,Stairway to Heaven DMNH loc 2733 CR66_PREPPED.psd,DMNH 2733 Stairway to Heaven,66,63.84,,,,,,20.676904,1.315485511
DMNH 1200 Castle Rock,,,68,68,0.079012,16.943595,57.3,Floodplain,,Castle Rock DMNH loc 1200Z CR68 Spec 19814_PREPPED.PSD,DMNH 1200 Castle Rock,68,63.84,,,,,,16.943595,1.229005562
DMNH 2763 Regans Farewell,,,68,68,0.129228,15.229782,87,Floodplain,,Regans Farewell DMNH loc 2763 DB068_PREPPED.PSD,DMNH 2763 Regans Farewell,68,63.84,,,,,,15.229782,1.182693687
DMNH 2690 Toad Hole Cherries,,,70,70,0.155604,77.175556,53.9,Floodplain,,Toad Hole Cherries DMNH loc 2690 CR70 Spec 25956_PREPPED.psd,DMNH 2690 Toad Hole Cherries,70,63.84,,,,,,77.175556,1.887479767
DMNH 2690 Toad Hole Cherries,,,71,71,0.138465,33.923159,67.5,Floodplain,,Toad Hole Cherries DMNH loc 2690 CR71 Spec 26043_PREPPED.psd,DMNH 2690 Toad Hole Cherries,71,63.84,,,,,,33.923159,1.530496288
DMNH 1200 Castle Rock,,,72,72,0.183995,54.442908,70,Floodplain,,Castle Rock DMNH loc 1200Z CR72 Spec 19824_PREPPED_halfleaf.PSD,DMNH 1200 Castle Rock,72,63.84,,,,,,54.442908,1.735941314
DMNH 2699 Watermelon,,,74,74,0.170167,34.59943,78.4,Floodplain,,Watermelon DMNH loc 2699 BE201 69 74_PREPPED.psd,DMNH 2699 Watermelon,74,63.84,,,,,,34.59943,1.539068944
DMNH 1200 Castle Rock,,,75,75,0.096477,51.803367,43.6,Floodplain,,Castle Rock DMNH loc 1200Z CR75 Spec 19819_PREPPED.PSD,DMNH 1200 Castle Rock,75,63.84,,,,,,51.803367,1.714357988
DMNH 2689 Big Tree,,,80,80,0.083011,37.764583,43.8,Floodplain,,Big Tree DMNH loc 2689 CR80_PREPPED.PSD,DMNH 2689 Big Tree,80,63.84,,,,,,37.764583,1.577084694
DMNH 1200 Castle Rock,,,80,80,0.151074,120.461097,44.5,Floodplain,,Castle Rock DMNH loc 1200Z CR80 Spec 19826_PREPPED.PSD,DMNH 1200 Castle Rock,80,63.84,,,,,,120.461097,2.080846814
DMNH 2731 Two Tarps to the Wind,,,80,80,0.118667,16.668041,78.7,Floodplain,,Two Tarps to the Wind DMNH loc 2731 DB80 Spec 27678_PREPPED.psd,DMNH 2731 Two Tarps to the Wind,80,63.84,,,,,,16.668041,1.22188456
DMNH 1200 Castle Rock,,,84,84,0.126784,18.926842,78.9,Floodplain,,Castle Rock DMNH loc 1200A CR84 Spec 19827_PREPPED.PSD,DMNH 1200 Castle Rock,84,63.84,,,,,,18.926842,1.277078157
DMNH 1200 Castle Rock,,,87,87,0.038761,57.314372,20.9,Floodplain,,Castle Rock DMNH loc 1200B CR87_PREPPED.PSD,DMNH 1200 Castle Rock,87,63.84,,,,,,57.314372,1.758263538
DMNH 1200 Castle Rock,,,87,87,0.125104,51.595319,53.2,Floodplain,,Castle Rock DMNH loc 1200B CR87 Spec 19840_PREPPED.PSD,DMNH 1200 Castle Rock,87,63.84,,,,,,51.595319,1.712610302
DMNH 2748 Whenever Show,,,87,87,0.14338,96.779801,46.5,Floodplain,,Whenever Show DMNH loc 2748 BE loc 211 CR87_PREPPED.psd,DMNH 2748 Whenever Show,87,63.84,,,,,,96.779801,1.985784725
DMNH 1200 Castle Rock,,,92,92,0.178361,71.406038,61.6,Floodplain,,Castle Rock DMNH loc 1200C CR92 Spec 19835_PREPPED.PSD,DMNH 1200 Castle Rock,92,63.84,,,,,,71.406038,1.853734937
DMNH 2731 Two Tarps to the Wind,,,110,110,0.112328,44.392195,51.9,Floodplain,,Two Tarps to the Wind DMNH loc 2731 CR110_PREPPED.psd,DMNH 2731 Two Tarps to the Wind,110,63.84,,,,,,44.392195,1.64730662
DMNH 2689 Big Tree,,,111,111,0.096387,63.342269,40.3,Floodplain,,Big Tree DMNH loc 2689 CR111 Spec 26027_PREPPED.PSD,DMNH 2689 Big Tree,111,63.84,,,,,,63.342269,1.801693616
DMNH 2699 Watermelon,,,114,114,0.255952,64.274997,84.6,Floodplain,,Watermelon DMNH loc 2699 CR114 Spec 34260_PREPPED.psd,DMNH 2699 Watermelon,114,63.84,,,,,,64.274997,1.808042065
DMNH 3620 Plum Creek Parkway S,,,116,116,0.106826,62.928138,43.7,Overbank,,Plum Creek Parkway S DMNH loc 3620 24-2 Spec 34326_PREPPED.psd,DMNH 3620 Plum Creek Parkway S,116,63.84,,,,,,62.928138,1.798844881
DMNH 3620 Plum Creek Parkway S,,,116,116,0.127764,17.109974,82.5,Overbank,,Plum Creek Parkway S DMNH loc 3620 24-2_PREPPED.psd,DMNH 3620 Plum Creek Parkway S,116,63.84,,,,,,17.109974,1.23324935
DMNH 1200 Castle Rock,,,116,116,0.159873,126.134211,45.6,Floodplain,,Castle Rock DMNH loc 1200D CR116 Spec 19842_PREPPED.PSD,DMNH 1200 Castle Rock,116,63.84,,,,,,126.134211,2.100832895
DMNH 1200 Castle Rock,,,116,116,0.160628,83.588092,53.6,Floodplain,,Castle Rock DMNH loc 1200D DB116_PREPPED.PSD,DMNH 1200 Castle Rock,116,63.84,,,,,,83.588092,1.922144412
